country,state,name,overall,foundation,extinct,stadium_name,stadium_size,coord_lat,coord_long,pattern,color_primary,color_secondary,color_third,color_short,color_socks,rivals
Botswana,,Notwane,50.0,1965,-1,Botswana National Stadium,25000,0,0,Patterns.sleeves,Colors.white,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Botswana,,Township Rollers,50.0,1961,-1,Botswana National Stadium,22000,-24.6565,25.9327,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Burkina Faso,,ASF Bobo,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Togo,,Étoile Filante,58.3,1932,-1,Stade Oscar Anthony,2000,0,0,Patterns.sleeves,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Burkina Faso,,Kadiogo,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burkina Faso,,US Forces Armées,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burkina Faso,,Silures,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burkina Faso,,US Ouagadougou,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burkina Faso,,Yennenga,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burundi,,Aigle Noir,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burundi,,Bumamuru,50.0,2014,-1,Stade Urunani,7000,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Burundi,,Flambeau du Centre,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burundi,,Inter FC,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burundi,,Inter Star,50.0,1977,-1,Prince Louis Rwagasore Stadium,10000,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Burundi,,Le Messager,50.0,2005,-1,Stade Urukundo,5000,0,0,Patterns.stripes3,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Burundi,,Maniema Fantastique,50.0,0,-1,Prince Louis Rwagasore Stadium,22000,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Burundi,,Vital'O,50.0,1957,-1,Intwari Stadium,10000,0,0,Patterns.solid,Colors.purple,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,Bafoussam,58.6,1950,-1,Stade Municipal de Bamendzi,5000,0,0,Patterns.sleeves,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,Cotonsport,67.3,1986,-1,Roumdé Adjia,35000,9.32640861,13.3998728,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,Canon Yaoundé,65.2,1930,-1,Ahmadou Ahidjo,42500,3.8855102,11.54057732,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,Ciman Douala,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,Union Douala,64.2,1958,-1,Stade de la Réunification,30000,4.0560857,9.7187861,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,Eding Sport,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,Oryx,62.2,1927,-1,Stade de la Réunification,30000,4.0557386,9.7189017,Patterns.solid,Colors.yellow,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,Tonnerre,62.6,1934,-1,Omnisports Ahmadou-Ahidjo,42500,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Cameroon,,USM de Loum,62.6,2011,-1,Stade de Njombé,1000,0,0,Patterns.solid,Colors.blue,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Académica Sal,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Amarantes,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Boavista Praia,58.6,1936,-1,Estádio da Várzea,8000,14.9162,-23.512,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Derby FC,54.6,1929,-1,Estádio Municipal Adérito Sena,5000,16.8824126,-24.98574223,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Académica Mindelo,55.6,1940,-1,Estádio Municipal Adérito Sena,5000,0,0,Patterns.solid,Colors.darkblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Académica Praia,56.6,1962,-1,Estádio da Várzea,8000,0,0,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Mindelense,63.2,1919,-1,Estádio Municipal Aderito Sena,5000,16.882555,-24.98547,Patterns.solid,Colors.orange,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Onze Unidos,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Sal-Rei,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Sporting Clube da Praia,62.6,1923,-1,Estádio da Várzea,8000,14.916149,-23.511936,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cape Verde,,Travadores,54.9,1930,-1,Estádio da Várzea,8000,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Central African Republic,,Olympic Real de Bangui,61.5,1945,-1,Barthelemy Boganda Stadium,50000,4.374442797,18.5642879,Patterns.stripes3,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Central African Republic,,DFC 8,58.3,0,-1,Barthelemy Boganda Stadium,50000,0,0,Patterns.solid,Colors.yellow,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Central African Republic,,ASDR Fatima,55.3,1952,-1,,0,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Central African Republic,,Forces Armées Centrafricaine,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Central African Republic,,Publique Sportive Mouara,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Central African Republic,,Tempête Mocaf,60.8,1940,-1,Barthelemy Boganda Stadium,50000,4.3738335,18.56408385,Patterns.solid,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Central African Republic,,SCAF Tocages,59.3,0,-1,Barthelemy Boganda Stadium,50000,4.3738,18.564083,Patterns.stripes3,Colors.red,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Central African Republic,,USCA,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Chad,,AS PSI,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Chad,,Elect Sports,50.0,1964,-1,Stade Omnisports Idriss Mahamat Ouya,20000,0,0,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Chad,,Foullah Edifice,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Chad,,Gazelle,50.0,1972,-1,Stade Omnisports Idriss Mahamat Ouya,20000,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Chad,,Renaissance,50.0,1954,-1,Stade Omnisports Idriss Mahamat Ouya,20000,0,0,Patterns.solid,Colors.green,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Chad,,Tourbillon,50.0,1972,-1,Stade Omnisports Idriss Mahamat Ouya,20000,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Comoros,,Coin Nord,50.0,1960,-1,,0,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Comoros,,Djabal Club,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Comoros,,Élan Club,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Comoros,,Fomboni,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Comoros,,Ngaya Club,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Comoros,,Volcan Club,50.0,1971,-1,Stade de Moroni,4500,0,0,Patterns.solid,Colors.green,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Comoros,,Zilimadjou,50.0,0,-1,Stade de Moroni,4500,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Congo,,Cara Brazzaville,57.7,1935,-1,Stade Alphonse Massemba-Débat,33037,-4.27381489,15.24904533,Patterns.sleeves,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Congo,,Diables Noirs,64.2,1950,-1,Stade Alphonse Massemba-Débat,33037,-4.27254194,15.24862744,Patterns.solid,Colors.black,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Congo,,Étoile du Congo,60.7,0,-1,Stade Alphonse Massemba-Débat,33037,-4.272841,15.24845,Patterns.solid,Colors.yellow,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Congo,,AC Léopards,62.1,1953,-1,Stade Denis Sassou Nguesso,5000,-4.207234,12.6858943,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Congo,,Otohô,64.0,2014,-1,Kintélé Sports Complex,60055,-4.15460467,15.3242211,Patterns.solid,Colors.blue,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Congo,,Talangai,62.7,1935,-1,Stade Alphonse Massemba-Débat,33037,-4.27341746,15.2487253,Patterns.solid,Colors.black,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Bantous,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Dragons,64.3,1938,-1,Stade 24 Novembre,24000,-4.32253435,15.31297,Patterns.solid,Colors.red,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Saint-Éloi Lupopo,60.6,1939,-1,Stade Kibassa Maliba,35000,-11.704666,27.48393538,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Maniema Union,65.6,2005,-1,Joseph Kabila Kabange,22000,-4.33021337,15.310353,Patterns.solid,Colors.green,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Mazembe,68.5,1939,-1,Stade TP Mazembe,35000,-11.67807733,27.4899193,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Mikishi,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Motema Pembe,62.7,1936,-1,Stade des Martyrs,80000,-4.33067,15.31035,Patterns.horStripes3,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Sanga Balende,64.3,1962,-1,Stade Kashala Bonzola,15000,-6.144978,23.60518483,Patterns.solid,Colors.red,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Tshinkunku,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Democratic Republic Congo,,Vita Club,67.3,1935,-1,Stade des Martyrs,80000,-4.33065248,15.31034443,Patterns.solid,Colors.green,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,Asmara Brewery,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,Awassa City,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,Cotton,50.0,1936,2000,Dire Dawa Stadium,18000,0,0,Patterns.stripesThin,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,EEPCO,50.0,1960,-1,Mebrat Hail Stadium,8000,0,0,Patterns.stripes3,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,Ethio-Cement,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,Ethiopian Coffee,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,Fasil Kenema,56.9,1968,-1,Fasiledes Stadium,20000,12.618048,37.45961,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,Mechal,61.6,1938,-1,Addis Ababa Stadium,35000,0,0,Patterns.solid,Colors.green,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Ethiopia,,Saint George,64.6,1935,-1,Addis Ababa Stadium,24000,9.0132947,38.7565828,Patterns.solid,Colors.yellow,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Djibouti,,AS Port,50.0,0,-1,El Hadj Hassan Gouled Aptidon Stadium,20000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Djibouti,,AS Arta/Solar7,50.0,1980,-1,El Hadj Hassan Gouled Aptidon Stadium,20000,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Djibouti,,Boreh,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Djibouti,,Force Nationale Securité,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Djibouti,,Gendarmerie Nationale,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Djibouti,,GR / SIAF,50.0,0,-1,Stade du Ville,20000,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Djibouti,,ASAS Djibouti Télécom,50.0,1991,-1,El Hadj Hassan Gouled Aptidon Stadium,20000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Eritrea,,Adulis Club,50.0,0,-1,Cicero Stadium,6000,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Eritrea,,Al Tahrir,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Eritrea,,Red Sea,50.0,1945,-1,Cicero Stadium,6000,0,0,Patterns.stripes3,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Eswatini,,Green Mamba,50.0,1987,-1,Matsapha,0,0,0,Patterns.sleeves,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Eswatini,,Manzini Sundowns,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Eswatini,,Manzini Wanderers,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Eswatini,,Mbabane Highlanders,50.0,1952,-1,Casino Stadium,30000,0,0,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Eswatini,,Mbabane Swallows,50.0,1948,-1,Somhlolo National Stadium,20000,0,0,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Eswatini,,Milling Hotspurs,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Eswatini,,Royal Leopards,50.0,1979,-1,Simunye Park,5000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Eswatini,,Young Buffaloes,50.0,0,-1,Trade Fair Ground,5000,0,0,Patterns.solid,Colors.vinho,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Gabon,,Bitam,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Gabon,,Cercle Mbéri Sportif,63.2,1962,-1,Stade Omar-Bongo,41000,0.392741994,9.452454156,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Gabon,,FC 105 Libreville,50.0,1975,-1,Stade Omar-Bongo,41000,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Gabon,,Mangasport,63.2,1962,-1,Stade Henri Sylvoz,4000,-1.55915389,13.2272941,Patterns.solid,Colors.lightgreen,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Gabon,,Mounana,62.0,2006,-1,Stade Omar-Bongo,41000,0.3917496,9.45228079,Patterns.solid,Colors.green,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Gabon,,Sogara,50.0,0,-1,,0,0,0,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Gabon,,Stade Mandji,50.0,1962,-1,Stade Pierre Claver Divounguy,7000,0,0,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Gabon,,USM Libreville,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Augustinians,50.0,1940,-1,Banjul Mini-Stadium,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Armed Forces,50.0,0,-1,Serekunda East Park,1000,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Brikama United,50.0,2003,-1,Box Bar Mini Stadium,3000,0,0,Patterns.solid,Colors.orange,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Gambia Ports Authority,50.0,1973,-1,Serrekunda East Stadium,0,0,0,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Fortune FC,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,GAMTEL,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Hawks,50.0,1973,-1,,0,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Real de Banjul,50.0,1966,-1,Banjul Mini Stadium,3000,0,0,Patterns.diagonal,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Steve Biko,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Gambia,,Wallidan,50.0,1969,-1,Independence Stadium,40000,0,0,Patterns.horStripes3,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Ghana,,Aduana Stars,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Ghana,,Asante Kotoko,67.3,1935,-1,Baba Yara Stadium,43000,6.6822526,-1.6050228,Patterns.solid,Colors.red,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Ghana,,Ashanti Gold,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Ghana,,Berekum Chelsea,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Ghana,,Goldfields,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Ghana,,Hearts Of Oak,67.0,1911,-1,Ohene Djan Stadium,40000,5.55150373,-0.19180352,Patterns.solid,Colors.red,Colors.purple,Colors.transparent,Colors.secondary,Colors.primary,[]
